Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 10/12  10:00:00,305681931.4233668,305681931.4233668,6791184.0 
 10/12  11:00:00,325824249.28557249,325824249.2855724,11325894.037295159 
 10/12  12:00:00,332183089.6555596,332183089.65555956,21023367.396931549 
 10/12  13:00:00,346384451.5318653,346384451.5318653,25251557.901500837 
 10/12  14:00:00,337173795.80165526,337173795.80165526,15481391.766518094 
 10/12  15:00:00,339820281.52704969,339820281.5270496,15437687.52542814 
 10/12  16:00:00,348414958.4074785,348414958.40747848,15761237.794569839 
 10/12  17:00:00,252166480.71558906,252166480.71558903,12784240.328029244 
 10/12  18:00:00,160077047.6746931,160077047.67469309,9250759.350412222 
 10/12  19:00:00,133074116.90135564,133074116.90135563,6791184.0 
 10/12  20:00:00,118184754.15029443,118184754.15029443,6791184.0 
 10/12  21:00:00,103774517.09355515,103774517.09355517,6791184.0 
 10/12  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 10/12  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 10/12  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 10/13  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/13  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/13  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/13  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/13  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/13  06:00:00,89230515.7937485,89230515.79374853,6791184.0 
 10/13  07:00:00,141583364.27702479,141583364.27702476,6791184.0 
 10/13  08:00:00,334447798.5073292,334447798.5073292,6791184.0 
 10/13  09:00:00,325130051.5134911,325130051.51349106,6791184.0 
 10/13  10:00:00,335745459.3402562,335745459.3402562,6791184.0 
 10/13  11:00:00,366595663.15273168,366595663.1527316,11320473.1153263 
 10/13  12:00:00,374949970.86365756,374949970.86365756,25589834.446629436 
 10/13  13:00:00,394561029.0106418,394561029.0106418,20734716.569177215 
 10/13  14:00:00,381140118.8661879,381140118.8661878,15470526.184099254 
 10/13  15:00:00,386063964.6213743,386063964.62137427,15445765.722326832 
 10/13  16:00:00,388258069.8235461,388258069.823546,20260707.150754267 
 10/13  17:00:00,266928359.49985305,266928359.49985308,11031629.106168466 
 10/13  18:00:00,166039072.98711,166039072.98710997,6791184.0 
 10/13  19:00:00,143425608.73989017,143425608.73989017,6791184.0 
 10/13  20:00:00,123117913.67502822,123117913.67502822,10901137.653164048 
 10/13  21:00:00,118292674.17243719,118292674.17243719,6791184.0 
 10/13  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 10/13  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 10/13  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 10/14  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/14  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/14  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/14  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/14  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/14  06:00:00,114083220.79719045,114083220.79719042,6791184.0 
 10/14  07:00:00,125426299.52791484,125426299.52791482,6791184.0 
 10/14  08:00:00,170787114.86131228,170787114.86131228,6791184.0 
 10/14  09:00:00,203729215.20042754,203729215.20042748,6791184.0 
 10/14  10:00:00,223616278.34896047,223616278.3489604,6791184.0 
 10/14  11:00:00,253310649.16478933,253310649.1647892,6791184.0 
 10/14  12:00:00,219980014.50417484,219980014.5041748,6791184.0 
 10/14  13:00:00,216592799.2298186,216592799.22981859,6791184.0 
 10/14  14:00:00,206326002.16577203,206326002.16577197,6791184.0 
 10/14  15:00:00,193106065.6021172,193106065.60211719,6791184.0 
 10/14  16:00:00,178966152.99553783,178966152.99553783,6791184.0 
 10/14  17:00:00,119710592.84543908,119710592.84543908,6791184.0 
 10/14  18:00:00,63088386.26498891,63088386.264988917,6791184.0 
 10/14  19:00:00,49290893.81922844,49290893.81922844,6791184.0 
 10/14  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/14  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/14  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/14  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/14  24:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/15  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/15  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/15  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/15  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/15  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/15  06:00:00,62828624.83457939,62828624.83457939,6791184.0 
 10/15  07:00:00,46630886.18690548,46630886.18690548,6791184.0 
 10/15  08:00:00,85594533.18860957,85594533.18860957,6791184.0 
 10/15  09:00:00,106280599.11378297,106280599.11378294,6791184.0 
 10/15  10:00:00,104551968.44957718,104551968.4495772,6791184.0 
 10/15  11:00:00,110009642.59777114,110009642.59777114,6791184.0 
 10/15  12:00:00,108999146.15307826,108999146.15307825,6791184.0 
 10/15  13:00:00,115772187.51767488,115772187.5176749,6791184.0 
 10/15  14:00:00,107850613.85357133,107850613.85357133,6791184.0 
 10/15  15:00:00,112190491.4573034,112190491.4573034,6791184.0 
 10/15  16:00:00,104051820.09208095,104051820.09208095,6791184.0 
 10/15  17:00:00,100450182.3301979,100450182.3301979,6791184.0 
 10/15  18:00:00,83871412.45248556,83871412.45248556,6791184.0 
 10/15  19:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/15  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/15  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/15  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/15  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/15  24:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/16  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/16  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/16  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/16  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/16  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/16  06:00:00,109710595.71910823,109710595.71910824,6791184.0 
 10/16  07:00:00,175125622.3877052,175125622.38770516,6791184.0 
 10/16  08:00:00,403699354.35399386,403699354.35399386,6791184.0 
 10/16  09:00:00,405622899.19086596,405622899.1908659,6791184.0 
 10/16  10:00:00,436832378.0296438,436832378.02964368,6791184.0 
 10/16  11:00:00,479632659.07362678,479632659.07362666,6791184.0 
 10/16  12:00:00,478603921.648369,478603921.6483689,25606379.04940349 
 10/16  13:00:00,487162858.46832147,487162858.4683215,20754592.01937882 
 10/16  14:00:00,457363038.54907009,457363038.54907009,15518661.537225862 
 10/16  15:00:00,447619026.9455012,447619026.94550117,15447768.615308669 
 10/16  16:00:00,445640834.3282728,445640834.3282728,20250009.99108202 
 10/16  17:00:00,317275185.1702339,317275185.17023387,11015556.747244075 
 10/16  18:00:00,191584301.04078246,191584301.04078246,10959025.302335246 
 10/16  19:00:00,162680284.93103013,162680284.93103013,6791184.0 
 10/16  20:00:00,144615904.39161495,144615904.39161495,6791184.0 
 10/16  21:00:00,126396321.13173589,126396321.13173589,6791184.0 
 10/16  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 10/16  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 10/16  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 10/17  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/17  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/17  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/17  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/17  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/17  06:00:00,105921915.87943189,105921915.8794319,6791184.0 
 10/17  07:00:00,165539863.07224546,165539863.07224546,6791184.0 
 10/17  08:00:00,380536618.9877993,380536618.9877993,6791184.0 
 10/17  09:00:00,383631473.7474178,383631473.74741777,6791184.0 
 10/17  10:00:00,402126599.92103949,402126599.92103949,6791184.0 
 10/17  11:00:00,423652358.6388641,423652358.6388641,11330551.59568356 
 10/17  12:00:00,411777140.996194,411777140.996194,20903532.118997754 
 10/17  13:00:00,424290636.23374727,424290636.23374727,25405683.52776044 
 10/17  14:00:00,409948054.64343509,409948054.64343497,15482263.613138713 
 10/17  15:00:00,419850134.5889946,419850134.58899459,15442178.180683136 
 10/17  16:00:00,431330120.3377,431330120.3377,15767557.075500895 
 10/17  17:00:00,315326500.37734428,315326500.3773442,15290010.810436208 
 10/17  18:00:00,194731333.4125936,194731333.41259358,6791184.0 
 10/17  19:00:00,165380689.47502316,165380689.47502313,6791184.0 
 10/17  20:00:00,137479577.14365227,137479577.14365224,6791184.0 
 10/17  21:00:00,127637454.26867396,127637454.26867396,6791184.0 
 10/17  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 10/17  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 10/17  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 10/18  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/18  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/18  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/18  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/18  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/18  06:00:00,95945480.75525207,95945480.75525207,6791184.0 
 10/18  07:00:00,147701472.19461838,147701472.1946183,6791184.0 
 10/18  08:00:00,342373899.4271034,342373899.4271034,6791184.0 
 10/18  09:00:00,341158630.1134175,341158630.1134175,6791184.0 
 10/18  10:00:00,365534199.3110949,365534199.3110948,6791184.0 
 10/18  11:00:00,388521867.11908599,388521867.1190859,11329574.4977808 
 10/18  12:00:00,383875736.8441234,383875736.84412339,25604574.754097977 
 10/18  13:00:00,419331341.3345686,419331341.33456847,20747223.490531 
 10/18  14:00:00,408780895.883411,408780895.8834108,15487717.628540282 
 10/18  15:00:00,407329768.5013604,407329768.50136038,15442121.633168839 
 10/18  16:00:00,406861891.90795698,406861891.9079569,20255170.378192147 
 10/18  17:00:00,278250317.8363199,278250317.8363198,11009367.414555917 
 10/18  18:00:00,178012235.56871636,178012235.56871633,10960752.938383893 
 10/18  19:00:00,150030536.20491705,150030536.204917,6791184.0 
 10/18  20:00:00,130065767.42642553,130065767.42642552,6791184.0 
 10/18  21:00:00,112531724.5494708,112531724.54947083,6791184.0 
 10/18  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 10/18  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 10/18  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 10/19  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/19  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/19  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/19  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/19  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/19  06:00:00,89974513.82719831,89974513.82719833,6791184.0 
 10/19  07:00:00,141447471.64727605,141447471.64727599,6791184.0 
 10/19  08:00:00,318399737.28575119,318399737.28575119,6791184.0 
 10/19  09:00:00,318903264.46072539,318903264.46072539,6791184.0 
 10/19  10:00:00,329731593.0945788,329731593.0945788,6791184.0 
 10/19  11:00:00,358434041.7577557,358434041.75775566,11330910.444409516 
 10/19  12:00:00,361921352.98731008,361921352.98731,21148996.054064335 
 10/19  13:00:00,382188697.5561518,382188697.55615189,25164591.750890539 
 10/19  14:00:00,366845208.95043376,366845208.95043376,15485057.075191554 
 10/19  15:00:00,361419090.78037878,361419090.7803787,15435218.690628548 
 10/19  16:00:00,362732739.61028626,362732739.61028626,15776997.09371502 
 10/19  17:00:00,250779677.3799388,250779677.37993876,15303755.336849889 
 10/19  18:00:00,154238494.80093948,154238494.80093948,6791184.0 
 10/19  19:00:00,126217687.19994846,126217687.19994846,6791184.0 
 10/19  20:00:00,116481785.5836214,116481785.58362143,10913530.826411888 
 10/19  21:00:00,119043629.74572861,119043629.74572864,6791184.0 
 10/19  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 10/19  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 10/19  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 10/20  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/20  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/20  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/20  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/20  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/20  06:00:00,106927248.60125377,106927248.60125377,6791184.0 
 10/20  07:00:00,159483777.3141947,159483777.31419469,6791184.0 
 10/20  08:00:00,333007539.5882974,333007539.5882974,6791184.0 
 10/20  09:00:00,304723578.63177147,304723578.6317714,6791184.0 
 10/20  10:00:00,311223069.310977,311223069.3109769,6791184.0 
 10/20  11:00:00,331396112.79328188,331396112.7932818,8093773.250664394 
 10/20  12:00:00,334202717.3656529,334202717.36565288,24235328.594309488 
 10/20  13:00:00,349473044.4219879,349473044.4219878,25414073.029019849 
 10/20  14:00:00,336874863.93986907,336874863.93986907,15472067.914783724 
 10/20  15:00:00,332240431.7040919,332240431.7040919,11127707.274615664 
 10/20  16:00:00,334042982.23097047,334042982.2309704,20243784.955666406 
 10/20  17:00:00,238612891.93623434,238612891.93623434,11017037.667908743 
 10/20  18:00:00,150380295.05259545,150380295.0525954,10962929.68032565 
 10/20  19:00:00,128501487.90411969,128501487.90411969,6791184.0 
 10/20  20:00:00,117499232.58513238,117499232.58513239,6791184.0 
 10/20  21:00:00,112417460.5120491,112417460.51204911,6791184.0 
 10/20  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 10/20  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 10/20  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 10/21  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/21  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/21  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/21  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/21  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/21  06:00:00,104078614.71617995,104078614.71617995,6791184.0 
 10/21  07:00:00,113497659.50058994,113497659.50058994,6791184.0 
 10/21  08:00:00,145032348.55911834,145032348.55911834,6791184.0 
 10/21  09:00:00,161184414.81594489,161184414.81594486,6791184.0 
 10/21  10:00:00,164567571.34252898,164567571.34252898,6791184.0 
 10/21  11:00:00,175706166.92802564,175706166.9280256,6791184.0 
 10/21  12:00:00,135875482.7948044,135875482.79480437,6791184.0 
 10/21  13:00:00,130906116.73201925,130906116.73201925,6791184.0 
 10/21  14:00:00,123199978.37070269,123199978.37070269,6791184.0 
 10/21  15:00:00,118443552.18319269,118443552.18319269,6791184.0 
 10/21  16:00:00,114570619.92266004,114570619.92266004,6791184.0 
 10/21  17:00:00,86646812.46616504,86646812.46616504,6791184.0 
 10/21  18:00:00,66276677.56884232,66276677.56884232,6791184.0 
 10/21  19:00:00,49290893.81922844,49290893.81922844,6791184.0 
 10/21  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/21  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/21  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/21  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/21  24:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/22  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/22  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/22  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/22  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/22  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/22  06:00:00,66032185.73006148,66032185.73006148,6791184.0 
 10/22  07:00:00,46791580.180724229,46791580.18072421,6791184.0 
 10/22  08:00:00,46295015.92433557,46295015.92433557,6791184.0 
 10/22  09:00:00,46288812.51597283,46288812.51597283,6791184.0 
 10/22  10:00:00,46288812.51597283,46288812.51597283,6791184.0 
 10/22  11:00:00,49127456.23116753,49127456.23116753,6791184.0 
 10/22  12:00:00,85067422.86080396,85067422.86080396,6791184.0 
 10/22  13:00:00,81713233.41762081,81713233.41762081,6791184.0 
 10/22  14:00:00,81474058.48513875,81474058.48513876,6791184.0 
 10/22  15:00:00,72857856.75672263,72857856.75672263,6791184.0 
 10/22  16:00:00,78058475.04407752,78058475.04407752,6791184.0 
 10/22  17:00:00,65900744.495921019,65900744.495921019,6791184.0 
 10/22  18:00:00,57105757.50263375,57105757.50263375,6791184.0 
 10/22  19:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/22  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/22  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/22  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/22  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/22  24:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/23  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/23  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/23  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/23  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/23  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/23  06:00:00,111257145.48788822,111257145.48788822,6791184.0 
 10/23  07:00:00,161341662.36432598,161341662.36432595,6791184.0 
 10/23  08:00:00,338235402.28569737,338235402.2856973,6791184.0 
 10/23  09:00:00,310149394.0801066,310149394.0801066,6791184.0 
 10/23  10:00:00,315686401.4957309,315686401.4957309,6791184.0 
 10/23  11:00:00,332400286.9477786,332400286.9477786,6791184.0 
 10/23  12:00:00,328752408.35407999,328752408.35407999,25609765.07725463 
 10/23  13:00:00,338367953.525705,338367953.525705,21515599.556636234 
 10/23  14:00:00,318760525.11145016,318760525.1114501,14807333.412968528 
 10/23  15:00:00,306829368.47628328,306829368.4762832,15465727.149223099 
 10/23  16:00:00,312187209.17930337,312187209.17930337,20259532.14632771 
 10/23  17:00:00,233767159.54150353,233767159.54150356,11033629.25930497 
 10/23  18:00:00,153957699.5520452,153957699.5520452,10958881.704928423 
 10/23  19:00:00,134980603.11520259,134980603.11520256,6791184.0 
 10/23  20:00:00,120804576.25166816,120804576.25166816,6791184.0 
 10/23  21:00:00,116685764.1922011,116685764.19220111,6791184.0 
 10/23  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 10/23  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 10/23  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 10/24  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/24  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/24  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/24  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/24  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/24  06:00:00,110453991.17498434,110453991.17498435,6791184.0 
 10/24  07:00:00,160010179.2998244,160010179.2998244,6791184.0 
 10/24  08:00:00,334178795.7840768,334178795.7840768,6791184.0 
 10/24  09:00:00,301654422.50069966,301654422.5006996,6791184.0 
 10/24  10:00:00,294557149.2527953,294557149.2527952,6791184.0 
 10/24  11:00:00,308095494.4725163,308095494.47251626,11328027.62456138 
 10/24  12:00:00,313860068.2330174,313860068.2330174,25627044.25457445 
 10/24  13:00:00,322999285.81661668,322999285.81661668,20759825.323040185 
 10/24  14:00:00,313164736.56004729,313164736.56004729,15491101.542221763 
 10/24  15:00:00,312064115.3562955,312064115.35629549,15438696.197481413 
 10/24  16:00:00,324663098.41599449,324663098.41599449,20266838.872009025 
 10/24  17:00:00,238015627.80390955,238015627.8039095,11016001.800514874 
 10/24  18:00:00,151188337.21429644,151188337.21429644,10955745.977526878 
 10/24  19:00:00,129117102.21786084,129117102.21786079,6791184.0 
 10/24  20:00:00,113543977.06276068,113543977.06276068,6791184.0 
 10/24  21:00:00,99849595.73341763,99849595.73341765,6791184.0 
 10/24  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 10/24  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 10/24  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 10/25  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/25  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/25  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/25  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/25  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/25  06:00:00,92441667.82163926,92441667.82163927,7379981.972754387 
 10/25  07:00:00,146897854.03188927,146897854.03188927,6856525.218247224 
 10/25  08:00:00,314583348.5448087,314583348.5448087,6791184.0 
 10/25  09:00:00,306255306.7945071,306255306.794507,6791184.0 
 10/25  10:00:00,311149934.9558891,311149934.9558891,6791184.0 
 10/25  11:00:00,332804752.66933289,332804752.6693328,11331460.52967144 
 10/25  12:00:00,339984643.0933733,339984643.0933732,25626339.716463254 
 10/25  13:00:00,361467780.339478,361467780.339478,20764239.7183872 
 10/25  14:00:00,350140713.74803867,350140713.74803856,15468258.337677099 
 10/25  15:00:00,345096303.7767894,345096303.77678939,15456044.86635523 
 10/25  16:00:00,348361668.6233094,348361668.6233093,20278145.329486338 
 10/25  17:00:00,247242327.64320109,247242327.64320106,11024009.615050264 
 10/25  18:00:00,160454246.3575959,160454246.35759593,6791184.0 
 10/25  19:00:00,132474546.50775802,132474546.507758,6791184.0 
 10/25  20:00:00,114968988.21916287,114968988.21916285,10921605.850319449 
 10/25  21:00:00,115807665.837939,115807665.83793901,6791184.0 
 10/25  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 10/25  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 10/25  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 10/26  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/26  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/26  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/26  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/26  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/26  06:00:00,92526274.17140505,92526274.17140506,9076795.597960035 
 10/26  07:00:00,143442500.75906513,143442500.7590651,6791184.0 
 10/26  08:00:00,317217700.51018878,317217700.51018878,6791184.0 
 10/26  09:00:00,313641009.3727962,313641009.3727962,6791184.0 
 10/26  10:00:00,324848626.6927496,324848626.69274958,6791184.0 
 10/26  11:00:00,348240758.126871,348240758.126871,11334403.00532689 
 10/26  12:00:00,349177923.7692836,349177923.7692836,23436040.77438786 
 10/26  13:00:00,372096319.0503651,372096319.0503651,22936182.021904168 
 10/26  14:00:00,359021632.99676576,359021632.9967656,15474714.964539115 
 10/26  15:00:00,348992992.5605317,348992992.5605317,15456396.729907908 
 10/26  16:00:00,345974910.73400786,345974910.73400786,20287205.900113819 
 10/26  17:00:00,244595293.3171358,244595293.3171358,11035479.68557582 
 10/26  18:00:00,157261064.77824674,157261064.7782467,6791184.0 
 10/26  19:00:00,134113027.31952836,134113027.31952831,6791184.0 
 10/26  20:00:00,109895960.26962285,109895960.26962286,10921202.780725733 
 10/26  21:00:00,96269263.15284068,96269263.15284068,6791184.0 
 10/26  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 10/26  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 10/26  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 10/27  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/27  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/27  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/27  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/27  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 10/27  06:00:00,92858369.36388433,92858369.36388435,16610647.604346697 
 10/27  07:00:00,143224142.71275438,143224142.71275438,6791184.0 
 10/27  08:00:00,316323027.68579837,316323027.68579837,6791184.0 
 10/27  09:00:00,300426011.22101786,300426011.2210178,6791184.0 
 10/27  10:00:00,310062267.9939501,310062267.99395009,6791184.0 
 10/27  11:00:00,329436206.0197041,329436206.01970407,11335635.479667873 
 10/27  12:00:00,331724944.66099026,331724944.66099026,22827122.119113946 
 10/27  13:00:00,343471974.29803857,343471974.29803857,23544980.235519824 
 10/27  14:00:00,325882439.53453966,325882439.53453966,15477672.9758204 
 10/27  15:00:00,327244621.5030645,327244621.5030645,15454661.8821568 
 10/27  16:00:00,331867819.4190808,331867819.41908076,20289657.12917206 
 10/27  17:00:00,246509755.29922039,246509755.29922039,11034598.222819426 
 10/27  18:00:00,152033429.05643559,152033429.05643559,6791184.0 
 10/27  19:00:00,126959408.0339464,126959408.03394637,6791184.0 
 10/27  20:00:00,107141122.80187395,107141122.80187395,10921415.270351628 
 10/27  21:00:00,96269263.15284068,96269263.15284068,6791184.0 
 10/27  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 10/27  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 10/27  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 10/28  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/28  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/28  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/28  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/28  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/28  06:00:00,92477354.72096269,92477354.7209627,16897647.939498649 
 10/28  07:00:00,92521320.4951004,92521320.4951004,7349564.302465473 
 10/28  08:00:00,121362601.24310139,121362601.24310139,6791184.0 
 10/28  09:00:00,148689838.20472897,148689838.20472897,6791184.0 
 10/28  10:00:00,158276082.08773089,158276082.08773086,6791184.0 
 10/28  11:00:00,178012647.25724975,178012647.2572497,6791184.0 
 10/28  12:00:00,146392734.352949,146392734.35294897,6791184.0 
 10/28  13:00:00,136630479.9153313,136630479.9153313,6791184.0 
 10/28  14:00:00,128166351.43155118,128166351.43155118,6791184.0 
 10/28  15:00:00,121468553.98204197,121468553.98204199,6791184.0 
 10/28  16:00:00,117219339.24902413,117219339.24902413,6791184.0 
 10/28  17:00:00,91711757.92155239,91711757.9215524,6791184.0 
 10/28  18:00:00,66276703.53612528,66276703.53612528,6791184.0 
 10/28  19:00:00,49290893.81922844,49290893.81922844,6791184.0 
 10/28  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/28  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/28  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/28  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 10/28  24:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/29  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/29  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/29  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/29  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 10/29  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
