Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 11/25  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 11/25  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 11/25  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 11/25  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 11/26  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 11/26  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 11/26  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 11/26  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 11/26  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 11/26  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 11/26  07:00:00,61283278.413439299,61283278.41343929,6791184.0 
 11/26  08:00:00,51610431.34256022,51610431.34256022,6791184.0 
 11/26  09:00:00,51271310.33986623,51271310.33986623,6791184.0 
 11/26  10:00:00,51225215.94133289,51225215.94133289,6791184.0 
 11/26  11:00:00,57175531.20783375,57175531.20783375,6791184.0 
 11/26  12:00:00,70152219.3251164,70152219.3251164,6791184.0 
 11/26  13:00:00,68708536.30185102,68708536.30185102,6791184.0 
 11/26  14:00:00,73194710.67334648,73194710.67334649,6791184.0 
 11/26  15:00:00,68035706.43403927,68035706.43403927,6791184.0 
 11/26  16:00:00,56894189.686124179,56894189.68612418,6791184.0 
 11/26  17:00:00,62604986.33216364,62604986.33216363,6791184.0 
 11/26  18:00:00,72551231.83277507,72551231.83277507,6791184.0 
 11/26  19:00:00,58318671.4242602,58318671.4242602,6791184.0 
 11/26  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 11/26  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 11/26  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 11/26  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 11/26  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 11/27  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/27  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/27  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/27  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/27  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/27  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/27  07:00:00,94054107.26975344,94054107.26975343,7419876.944604644 
 11/27  08:00:00,183037822.31716664,183037822.31716664,6791184.0 
 11/27  09:00:00,431082860.5458113,431082860.54581126,6791184.0 
 11/27  10:00:00,413836038.64333596,413836038.6433359,6791184.0 
 11/27  11:00:00,411622813.64117929,411622813.6411792,6791184.0 
 11/27  12:00:00,426978905.16533169,426978905.1653316,11358063.393537146 
 11/27  13:00:00,432121910.7248345,432121910.7248345,23650903.81639064 
 11/27  14:00:00,443869462.46886137,443869462.46886137,22913503.45183451 
 11/27  15:00:00,428545524.93180778,428545524.93180778,15526127.440096509 
 11/27  16:00:00,420475249.2159466,420475249.21594646,15474477.811075386 
 11/27  17:00:00,454725933.567798,454725933.5677979,20317746.315861085 
 11/27  18:00:00,315996462.8855149,315996462.8855149,11038751.027172897 
 11/27  19:00:00,186857519.23945923,186857519.23945923,10964960.385501229 
 11/27  20:00:00,168765975.02304534,168765975.0230453,6791184.0 
 11/27  21:00:00,145228868.67810107,145228868.678101,6791184.0 
 11/27  22:00:00,137002683.8660977,137002683.8660977,6791184.0 
 11/27  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 11/27  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 11/28  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 11/28  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/28  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/28  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/28  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/28  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/28  07:00:00,99132795.82913973,99132795.82913973,6791184.0 
 11/28  08:00:00,178668054.6745525,178668054.6745525,6791184.0 
 11/28  09:00:00,428151183.3961422,428151183.3961421,6791184.0 
 11/28  10:00:00,412643372.3353501,412643372.3353499,6791184.0 
 11/28  11:00:00,418918430.51137056,418918430.51137056,6791184.0 
 11/28  12:00:00,443697109.69132456,443697109.6913245,15926412.941865575 
 11/28  13:00:00,448878670.6829922,448878670.6829922,22309306.739151837 
 11/28  14:00:00,471444578.3645789,471444578.3645788,24243293.549705469 
 11/28  15:00:00,448679640.14390936,448679640.14390936,15514136.755937867 
 11/28  16:00:00,424944697.7424829,424944697.7424829,15466405.909466729 
 11/28  17:00:00,462417913.01201125,462417913.01201125,20316660.52483283 
 11/28  18:00:00,318277187.6945419,318277187.6945419,11042544.485081818 
 11/28  19:00:00,173517698.07882635,173517698.07882635,10971745.479888527 
 11/28  20:00:00,151166031.81262408,151166031.81262405,6791184.0 
 11/28  21:00:00,127756667.95429933,127756667.95429932,6791184.0 
 11/28  22:00:00,123033868.88553876,123033868.88553874,6791184.0 
 11/28  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 11/28  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 11/29  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 11/29  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/29  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/29  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/29  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/29  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/29  07:00:00,94239421.51466812,94239421.51466812,6791184.0 
 11/29  08:00:00,167177014.64895547,167177014.64895547,6791184.0 
 11/29  09:00:00,417230002.4525274,417230002.4525274,6791184.0 
 11/29  10:00:00,407475158.5525772,407475158.55257716,6791184.0 
 11/29  11:00:00,415850304.8382634,415850304.8382633,6791184.0 
 11/29  12:00:00,443403141.5708039,443403141.5708038,15926935.218877022 
 11/29  13:00:00,446983051.070557,446983051.07055696,22213200.17150989 
 11/29  14:00:00,454958436.15365907,454958436.15365907,24343604.172563483 
 11/29  15:00:00,421280913.81209877,421280913.8120987,15515875.164299319 
 11/29  16:00:00,405016666.7495545,405016666.74955448,15467891.173139522 
 11/29  17:00:00,443858201.03324457,443858201.0332446,20318702.87701127 
 11/29  18:00:00,305428227.96163406,305428227.96163406,11041554.565930348 
 11/29  19:00:00,170073994.48462183,170073994.48462183,10969048.348222733 
 11/29  20:00:00,151261560.20531795,151261560.2053179,6791184.0 
 11/29  21:00:00,127928797.81323844,127928797.81323841,6791184.0 
 11/29  22:00:00,123095902.4888582,123095902.48885817,6791184.0 
 11/29  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 11/29  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 11/30  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 11/30  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/30  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/30  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/30  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/30  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 11/30  07:00:00,94689529.63219336,94689529.63219336,25390449.11749118 
 11/30  08:00:00,177481773.40209658,177481773.40209655,10661480.063409599 
 11/30  09:00:00,402329454.7970659,402329454.797066,6791184.0 
 11/30  10:00:00,401928554.04058489,401928554.0405848,6791184.0 
 11/30  11:00:00,409712972.4511953,409712972.45119526,6791184.0 
 11/30  12:00:00,426454705.0768419,426454705.0768419,15929571.262638402 
 11/30  13:00:00,435004075.1631453,435004075.1631453,22919940.711058376 
 11/30  14:00:00,457566407.4679658,457566407.4679658,23651164.55571562 
 11/30  15:00:00,436513743.3719439,436513743.37194386,15529702.382471659 
 11/30  16:00:00,419438006.80637839,419438006.8063783,15475475.682608948 
 11/30  17:00:00,451797299.76388666,451797299.76388648,20324335.445228328 
 11/30  18:00:00,312202434.44502118,312202434.44502118,11037523.675746218 
 11/30  19:00:00,174411943.4119778,174411943.4119778,10959181.917259608 
 11/30  20:00:00,151320971.95670385,151320971.9567038,6791184.0 
 11/30  21:00:00,127944830.35161753,127944830.35161752,6791184.0 
 11/30  22:00:00,123072733.46048996,123072733.46048995,6791184.0 
 11/30  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 11/30  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 12/01  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 12/01  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/01  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/01  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/01  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/01  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/01  07:00:00,94802960.31182759,94802960.31182759,12811081.680073265 
 12/01  08:00:00,181050748.46636994,181050748.46636994,12800678.23852804 
 12/01  09:00:00,391810939.6407987,391810939.6407987,8022651.593251886 
 12/01  10:00:00,362118053.3079385,362118053.3079385,6791184.0 
 12/01  11:00:00,355985991.2736523,355985991.27365228,6791184.0 
 12/01  12:00:00,365579870.46717336,365579870.46717336,15931141.62297212 
 12/01  13:00:00,374089939.86807218,374089939.86807218,23987476.64226458 
 12/01  14:00:00,393610333.49302288,393610333.49302288,22614724.072722727 
 12/01  15:00:00,369043585.2143484,369043585.2143482,15523700.545336442 
 12/01  16:00:00,361578618.44969436,361578618.4496943,15488604.023532974 
 12/01  17:00:00,416895191.39018,416895191.39018,20334509.12641524 
 12/01  18:00:00,294981817.04327657,294981817.0432765,11046622.110388855 
 12/01  19:00:00,168839836.67113246,168839836.67113246,10966138.611419395 
 12/01  20:00:00,151215599.26686625,151215599.26686625,6791184.0 
 12/01  21:00:00,127898889.02049153,127898889.02049153,6791184.0 
 12/01  22:00:00,123052321.1399074,123052321.1399074,6791184.0 
 12/01  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 12/01  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 12/02  01:00:00,47958411.42426019,47958411.424260187,6791184.0 
 12/02  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/02  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/02  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/02  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/02  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/02  07:00:00,94174475.96478243,94174475.96478242,8377778.346963766 
 12/02  08:00:00,103477090.43619155,103477090.43619153,8508907.495732364 
 12/02  09:00:00,151541225.55726863,151541225.55726863,7369643.363512782 
 12/02  10:00:00,160805263.1880518,160805263.1880518,6791184.0 
 12/02  11:00:00,158248839.98909394,158248839.98909394,6791184.0 
 12/02  12:00:00,167899793.96581898,167899793.96581898,6791184.0 
 12/02  13:00:00,120906263.3531086,120906263.3531086,6791184.0 
 12/02  14:00:00,122723499.81948789,122723499.8194879,6791184.0 
 12/02  15:00:00,119790785.18001643,119790785.18001645,6791184.0 
 12/02  16:00:00,102573855.19670129,102573855.1967013,6791184.0 
 12/02  17:00:00,107375366.4347721,107375366.43477209,6791184.0 
 12/02  18:00:00,89016959.21234715,89016959.21234715,6791184.0 
 12/02  19:00:00,72551231.83277507,72551231.83277507,6791184.0 
 12/02  20:00:00,50503791.42426019,50503791.42426019,6791184.0 
 12/02  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/02  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/02  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/02  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/03  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/03  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/03  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/03  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/03  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/03  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/03  07:00:00,61390797.680930908,61390797.68093089,6791184.0 
 12/03  08:00:00,51689022.789680238,51689022.78968024,6791184.0 
 12/03  09:00:00,51269435.23625423,51269435.23625423,6791184.0 
 12/03  10:00:00,51225215.94133289,51225215.94133289,6791184.0 
 12/03  11:00:00,55064705.9207838,55064705.9207838,6791184.0 
 12/03  12:00:00,58910349.56103511,58910349.56103513,6791184.0 
 12/03  13:00:00,64782303.85718327,64782303.857183288,6791184.0 
 12/03  14:00:00,78840592.89760506,78840592.89760506,6791184.0 
 12/03  15:00:00,75080819.03702307,75080819.03702308,6791184.0 
 12/03  16:00:00,75536392.78000815,75536392.78000815,6791184.0 
 12/03  17:00:00,64522889.79347672,64522889.79347673,6791184.0 
 12/03  18:00:00,72551231.83277507,72551231.83277507,6791184.0 
 12/03  19:00:00,58318671.4242602,58318671.4242602,6791184.0 
 12/03  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/03  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/03  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/03  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/03  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/04  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/04  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/04  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/04  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/04  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/04  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/04  07:00:00,105552011.62943474,105552011.62943477,6791184.0 
 12/04  08:00:00,193153256.95121894,193153256.9512189,6791184.0 
 12/04  09:00:00,438551219.44976386,438551219.44976386,6791184.0 
 12/04  10:00:00,426565777.91086736,426565777.9108673,6791184.0 
 12/04  11:00:00,419790947.07083907,419790947.07083907,6791184.0 
 12/04  12:00:00,427237179.7490174,427237179.7490173,11360297.748654087 
 12/04  13:00:00,432067463.80356588,432067463.80356588,25762509.25323739 
 12/04  14:00:00,435441422.7988592,435441422.7988592,20855165.609731299 
 12/04  15:00:00,404167320.33014568,404167320.3301456,15555582.091396586 
 12/04  16:00:00,399144637.9652606,399144637.9652606,15491386.270863325 
 12/04  17:00:00,445648700.2187558,445648700.2187558,20335564.49202704 
 12/04  18:00:00,314708340.7237049,314708340.7237049,11039233.951614045 
 12/04  19:00:00,189133260.53108166,189133260.53108169,10972564.944423419 
 12/04  20:00:00,171533937.84109993,171533937.84109993,6791184.0 
 12/04  21:00:00,151695284.2283669,151695284.22836689,10897551.513910728 
 12/04  22:00:00,148649846.22437436,148649846.22437436,6791184.0 
 12/04  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 12/04  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 12/05  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 12/05  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/05  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/05  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/05  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/05  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/05  07:00:00,104670127.16336428,104670127.16336428,6791184.0 
 12/05  08:00:00,189645459.819281,189645459.819281,6791184.0 
 12/05  09:00:00,451605579.335184,451605579.33518388,6791184.0 
 12/05  10:00:00,444068116.28086408,444068116.280864,6791184.0 
 12/05  11:00:00,440651845.82724097,440651845.82724097,6791184.0 
 12/05  12:00:00,445235530.76482668,445235530.7648266,11362264.124697682 
 12/05  13:00:00,437861258.67100206,437861258.67100206,25748437.76378731 
 12/05  14:00:00,459461943.23476579,459461943.2347657,25549942.895059427 
 12/05  15:00:00,461725457.9528992,461725457.95289918,15498678.619403568 
 12/05  16:00:00,455502128.19018658,455502128.1901865,15476566.878849915 
 12/05  17:00:00,484477627.6365339,484477627.63653388,20360633.930296847 
 12/05  18:00:00,337969517.50200536,337969517.50200536,11036485.70768228 
 12/05  19:00:00,205600083.91561307,205600083.91561307,10967609.489266858 
 12/05  20:00:00,183980178.7652259,183980178.76522587,6791184.0 
 12/05  21:00:00,148953130.7195529,148953130.71955288,6791184.0 
 12/05  22:00:00,140177050.00056119,140177050.00056119,6791184.0 
 12/05  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 12/05  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 12/06  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 12/06  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/06  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/06  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/06  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/06  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/06  07:00:00,95072734.18643256,95072734.18643254,6791184.0 
 12/06  08:00:00,174440162.40698666,174440162.40698666,6791184.0 
 12/06  09:00:00,423232416.5899112,423232416.5899112,6791184.0 
 12/06  10:00:00,405319063.68699237,405319063.68699237,6791184.0 
 12/06  11:00:00,400359242.73141089,400359242.73141077,6791184.0 
 12/06  12:00:00,407637149.83444097,407637149.83444097,12133549.791083971 
 12/06  13:00:00,405262016.31503209,405262016.315032,24914285.644975138 
 12/06  14:00:00,416440469.38198867,416440469.38198867,25571783.27406137 
 12/06  15:00:00,399984469.03901907,399984469.039019,15499349.551302216 
 12/06  16:00:00,409746698.83285108,409746698.83285096,15473943.993714018 
 12/06  17:00:00,471094008.7641987,471094008.7641987,20328726.266392828 
 12/06  18:00:00,337589954.9148505,337589954.9148504,11045314.836247569 
 12/06  19:00:00,201542698.6600408,201542698.6600408,10970482.443691159 
 12/06  20:00:00,178745992.7263209,178745992.7263209,6791184.0 
 12/06  21:00:00,149358510.92133025,149358510.92133025,6791184.0 
 12/06  22:00:00,129557846.61036246,129557846.61036244,6791184.0 
 12/06  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 12/06  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 12/07  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 12/07  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/07  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/07  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/07  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/07  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/07  07:00:00,97698755.99213365,97698755.99213365,6791184.0 
 12/07  08:00:00,170206533.72111584,170206533.7211158,6791184.0 
 12/07  09:00:00,418585909.74954149,418585909.7495414,6791184.0 
 12/07  10:00:00,413382646.3884283,413382646.38842818,6791184.0 
 12/07  11:00:00,417713225.73494908,417713225.73494908,6791184.0 
 12/07  12:00:00,433372239.1923342,433372239.1923341,15934857.029617563 
 12/07  13:00:00,438941286.0295055,438941286.02950546,25771889.581473926 
 12/07  14:00:00,458624229.14817157,458624229.14817157,20861373.26190586 
 12/07  15:00:00,442178716.5707163,442178716.5707163,15562052.694424315 
 12/07  16:00:00,436676562.1085289,436676562.10852888,15495809.556644384 
 12/07  17:00:00,468969032.0052471,468969032.0052471,20338329.644991816 
 12/07  18:00:00,315934167.05440828,315934167.05440828,11031474.450941125 
 12/07  19:00:00,181740069.63733266,181740069.63733266,10973058.151124146 
 12/07  20:00:00,156180615.2204056,156180615.22040559,6791184.0 
 12/07  21:00:00,127815668.96742009,127815668.96742009,10898395.282552079 
 12/07  22:00:00,123033868.88553876,123033868.88553874,6791184.0 
 12/07  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 12/07  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 12/08  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 12/08  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/08  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/08  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/08  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/08  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/08  07:00:00,98637227.20670165,98637227.20670167,6791184.0 
 12/08  08:00:00,183506885.71429617,183506885.71429614,6791184.0 
 12/08  09:00:00,391073433.7580288,391073433.75802877,6791184.0 
 12/08  10:00:00,377048749.6555469,377048749.6555468,6791184.0 
 12/08  11:00:00,381758985.88051506,381758985.88051506,6791184.0 
 12/08  12:00:00,392194773.3192972,392194773.3192971,11363464.311928068 
 12/08  13:00:00,395690601.8985133,395690601.8985133,25778076.534061996 
 12/08  14:00:00,405369860.1727418,405369860.1727418,25577229.604599779 
 12/08  15:00:00,391712769.4473527,391712769.4473527,15500964.649711404 
 12/08  16:00:00,388578921.89340046,388578921.8934004,15470894.172463786 
 12/08  17:00:00,426277210.9064493,426277210.9064493,20360207.126216987 
 12/08  18:00:00,291789078.4905,291789078.4905,11026610.743953733 
 12/08  19:00:00,168724813.8614962,168724813.8614962,10973098.577161154 
 12/08  20:00:00,151129733.83316029,151129733.83316029,6791184.0 
 12/08  21:00:00,127763900.8528114,127763900.8528114,6791184.0 
 12/08  22:00:00,123033868.88553876,123033868.88553874,6791184.0 
 12/08  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 12/08  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 12/09  01:00:00,47958411.42426019,47958411.424260187,6791184.0 
 12/09  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/09  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/09  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/09  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/09  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/09  07:00:00,97718611.04677119,97718611.04677119,6791184.0 
 12/09  08:00:00,103616396.8965864,103616396.8965864,6791184.0 
 12/09  09:00:00,151540244.62452934,151540244.62452934,6791184.0 
 12/09  10:00:00,172276008.85926608,172276008.85926608,6791184.0 
 12/09  11:00:00,183641728.48761104,183641728.48761107,6791184.0 
 12/09  12:00:00,202451028.6510907,202451028.65109069,6791184.0 
 12/09  13:00:00,146731432.63570089,146731432.63570089,6791184.0 
 12/09  14:00:00,127451263.90630713,127451263.90630716,6791184.0 
 12/09  15:00:00,116825511.85368216,116825511.85368216,6791184.0 
 12/09  16:00:00,106799203.41413866,106799203.41413866,6791184.0 
 12/09  17:00:00,111540719.7332488,111540719.73324882,6791184.0 
 12/09  18:00:00,89016959.21234715,89016959.21234715,6791184.0 
 12/09  19:00:00,72551231.83277507,72551231.83277507,6791184.0 
 12/09  20:00:00,50503791.42426019,50503791.42426019,6791184.0 
 12/09  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/09  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/09  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/09  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/10  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/10  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/10  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/10  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/10  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/10  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 12/10  07:00:00,64675648.82688066,64675648.82688065,6791184.0 
 12/10  08:00:00,51684051.731522809,51684051.731522809,6791184.0 
 12/10  09:00:00,51247659.638025227,51247659.638025227,6791184.0 
 12/10  10:00:00,51225215.94133289,51225215.94133289,6791184.0 
 12/10  11:00:00,51225215.94133289,51225215.94133289,6791184.0 
 12/10  12:00:00,51225215.94133289,51225215.94133289,6791184.0 
 12/10  13:00:00,51225215.94133289,51225215.94133289,6791184.0 
 12/10  14:00:00,51225215.94133289,51225215.94133289,6791184.0 
 12/10  15:00:00,51225215.94133289,51225215.94133289,6791184.0 
 12/10  16:00:00,51360566.03370417,51360566.03370417,6791184.0 
 12/10  17:00:00,62623361.143942888,62623361.14394288,6791184.0 
 12/10  18:00:00,72551231.83277507,72551231.83277507,6791184.0 
 12/10  19:00:00,58318671.4242602,58318671.4242602,6791184.0 
 12/10  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/10  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/10  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/10  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/10  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 12/11  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/11  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/11  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/11  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/11  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/11  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/11  07:00:00,98212871.84989819,98212871.84989818,33286890.89658451 
 12/11  08:00:00,186081793.34167663,186081793.3416766,16920671.227552676 
 12/11  09:00:00,390120895.0750146,390120895.07501456,7087699.3245078739 
 12/11  10:00:00,362801146.3578532,362801146.3578532,6791184.0 
 12/11  11:00:00,377985098.354435,377985098.354435,6791184.0 
 12/11  12:00:00,400134233.617568,400134233.61756798,11362423.471690312 
 12/11  13:00:00,398130622.0550046,398130622.0550046,25778517.290821047 
 12/11  14:00:00,409661515.74742129,409661515.74742117,20873275.85980036 
 12/11  15:00:00,382029390.2638073,382029390.2638072,16746559.083116526 
 12/11  16:00:00,366412050.61500659,366412050.6150066,14302657.768307157 
 12/11  17:00:00,410999983.0539019,410999983.0539019,20330555.28247791 
 12/11  18:00:00,291310492.7607405,291310492.7607406,15298144.547776398 
 12/11  19:00:00,168620552.68084104,168620552.68084104,6791184.0 
 12/11  20:00:00,151056447.59024395,151056447.5902439,6791184.0 
 12/11  21:00:00,127702492.28521042,127702492.2852104,10930063.6649894 
 12/11  22:00:00,123033868.88553876,123033868.88553874,6791184.0 
 12/11  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 12/11  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 12/12  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 12/12  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/12  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/12  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/12  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/12  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 12/12  07:00:00,97856669.3576502,97856669.35765018,6791184.0 
 12/12  08:00:00,180724622.25230945,180724622.25230945,6791184.0 
 12/12  09:00:00,390372427.4721722,390372427.4721722,6791184.0 
 12/12  10:00:00,361304774.98598286,361304774.9859828,6791184.0 
 12/12  11:00:00,348911929.59964987,348911929.59964987,6791184.0 
 12/12  12:00:00,356462472.0712557,356462472.0712557,11360376.075637389 
 12/12  13:00:00,361809046.8372678,361809046.8372678,25742471.220432328 
 12/12  14:00:00,365674692.3303563,365674692.3303563,25587978.198532493 
 12/12  15:00:00,351935636.88264736,351935636.88264736,15507078.037432962 
 12/12  16:00:00,355748880.8634219,355748880.86342188,15479716.272955582 
